,INT_IL10KO_1,INT_IL10KO_8,INT_IL10KO_20,INT_IL10KOZn_55,INT_IL10KOZn_60,INT_IL10KOZn_37,INT_IL10KOZn_42
Gpatch11,16.7887041965054,15.8729159913081,0,11.782393539852,7.35581551019881,0,15.3544025265146
Gpatch2,16.8718165935178,27.7776029847892,21.0928737808835,15.368339399807,5.88465240815905,0,18.0593231788539
Gpatch2l,4.98674382074418,11.9046869934811,5.27321844522088,5.37891878993244,10.2981417142783,0,6.28496269220027
Gpatch3,1.24668595518605,7.93645799565406,0,0.939176296654871,0,0,2.14802522391655
Gpatch4,23.0221339724356,47.6187479739244,15.8196553356626,14.9414410831457,7.35581551019881,0,23.7078339528567
Gpatch8,54.438620043124,99.2057249456758,0,59.3388660159214,11.7693048163181,88.6452340459861,60.3038192492127
Gpbar1,0,0,0,0,0,0,0
Gpbp1,22.1078976052992,3.96822899782703,26.3660922261044,22.2840921297201,29.4232620407952,0,27.6856584415911
Gpbp1l1,26.595967043969,43.6505189760973,5.27321844522088,24.4185837130266,17.6539572244771,0,26.8105370540695
Gpc1,1.91158513128527,0,0,1.79297292997748,1.47116310203976,0,1.8297992648178
Gpc2,0.83112397012403,0,5.27321844522088,0.683037306658088,2.94232620407952,0,0.716008407972183
Gpc3,0.332449588049612,0,0,0.341518653329044,0,0,0.477338938648122
Gpc4,5.4854182028186,7.93645799565406,0,6.23271542325505,7.35581551019881,0,4.45516342738247
Gpc5,0,0,0,0,0,0,0
Gpc6,0.664899176099224,0,0,0.597657643325827,1.47116310203976,0,1.1933473466203
Gpcpd1,15.9575802263814,79.3645799565406,5.27321844522088,33.9811060062399,16.1827941224374,0,12.4108124048512
Gpd1,112.949747539856,218.252594880487,442.950349398554,121.666020248472,257.453542856958,0,122.119211804144
Gpd1l,15.9575802263814,7.93645799565406,21.0928737808835,14.2584037764876,16.1827941224374,0,20.6051308516439
Gpd2,206.534306575821,166.665617908735,174.016208692289,172.808438584496,144.173983999897,221.613085114965,195.390738886631
Gper1,0.249337191037209,3.96822899782703,5.27321844522088,0.512277979993566,0,0,0.636451918197496
Gpha2,0,0,0,0,0,0,0.079556489774687
Gphb5,0,0,0,0,0,0,0
Gphn,7.48011573111627,0,0,7.25727138324218,4.41348930611929,0,8.43298791611682
Gpi1,122.507673196282,166.665617908735,295.300232932369,184.334693134351,105.923743346863,44.3226170229931,123.710341599638
Gpihbp1,1.32979835219845,3.96822899782703,0,2.47601023663557,1.47116310203976,0,1.27290383639499
Gpkow,3.49072067452093,0,5.27321844522088,1.87835259330974,1.47116310203976,0,2.30713820346592
Gpld1,3.40760827750852,7.93645799565406,15.8196553356626,2.13449158330652,2.94232620407952,0,1.75024277504311
Gpm6a,1.08046116116124,3.96822899782703,0,1.10993562331939,1.47116310203976,0,0.556895428422809
Gpm6b,0.664899176099224,0,0,0.426898316661305,0,0,0.556895428422809
Gpn1,5.568530599831,7.93645799565406,10.5464368904418,3.24442720662592,2.94232620407952,0,6.52363216152433
Gpn2,1.49602314622325,0,0,1.10993562331939,0,0,1.59112979549374
Gpn3,0.664899176099224,0,0,0.512277979993566,0,0,0.397782448873435
Gpnmb,0.249337191037209,0,0,0.768416969990349,0,0,0.636451918197496
Gpr1,0,0,0,0,0,0,0
Gpr101,0,0,0,0,0,0,0
Gpr107,21.4429984292,55.5552059695784,26.3660922261044,25.1016210196847,35.3079144489543,0,20.6846873414186
Gpr108,8.39435209825271,7.93645799565406,10.5464368904418,11.3554952231907,7.35581551019881,0,12.0925864457524
Gpr119,0,0,0,0,0,0,0
Gpr12,0,0,0,0,0,0,0
Gpr132,0.83112397012403,0,0,2.13449158330652,0,0,0.79556489774687
Gpr135,0.083112397012403,0,0,0,0,0,0
Gpr137,2.99204629244651,11.9046869934811,15.8196553356626,6.91575272991314,5.88465240815905,0,2.54580767278998
Gpr137b,1.49602314622325,0,0,1.10993562331939,0,0,1.59112979549374
Gpr137b-ps,0.249337191037209,3.96822899782703,0,0.768416969990349,0,0,0
Gpr137c,0.083112397012403,0,0,0.170759326664522,0,0,0.238669469324061
Gpr139,0,0,0,0,0,0,0
Gpr141,0.581786779086821,0,0,1.36607461331618,0,0,0.954677877296244
Gpr141b,0.083112397012403,0,0,0.426898316661305,0,0,0
Gpr142,0,0,0,0,0,0,0
Gpr143,0,0,0,0,0,0,0
Gpr146,0.997348764148836,3.96822899782703,0,2.64676956330009,0,0,1.90935575459249
Gpr149,0,0,0,0,0,0,0
Gpr15,0.083112397012403,0,0,0.170759326664522,0,0,0
Gpr150,0,0,0,0,0,0,0
Gpr151,0,0,0,0,0,0,0
Gpr152,0,0,0,0,0,0,0
Gpr153,0,0,0,0.256138989996783,0,0,0.159112979549374
Gpr155,4.32184464464496,0,0,1.02455595998713,1.47116310203976,0,3.0231466114381
Gpr156,0,0,0,0,0,0,0
Gpr157,2.7427091014093,3.96822899782703,5.27321844522088,1.963732256642,8.82697861223857,0,1.59112979549374
Gpr158,0,0,0,0,0,0,0
Gpr160,7.31389093709147,3.96822899782703,10.5464368904418,4.69588148327435,4.41348930611929,0,6.36451918197496
Gpr161,0.83112397012403,0,0,0.512277979993566,4.41348930611929,0,0.397782448873435
Gpr162,0.083112397012403,0,0,0.170759326664522,0,0,0.079556489774687
Gpr165,0,0,0,0,0,0,0
Gpr17,1.49602314622325,3.96822899782703,0,0.768416969990349,1.47116310203976,0,1.35246032616968
Gpr171,0.498674382074418,3.96822899782703,0,2.81752888996461,0,0,0.875121387521557
Gpr173,0,0,0,0,0,0,0.079556489774687
Gpr174,0.332449588049612,0,0,0.341518653329044,0,0,0.477338938648122
Gpr176,0,0,0,0,0,0,0
Gpr179,0.249337191037209,0,0,0.085379663332261,0,0,0.238669469324061
Gpr18,0.332449588049612,0,0,0,1.47116310203976,0,0.397782448873435
Gpr180,0.914236367136433,0,0,1.19531528665165,0,0,2.30713820346592
Gpr182,0,0,0,0,0,0,0
Gpr183,0.83112397012403,0,0,0.597657643325827,0,0,1.03423436707093
Gpr19,0.166224794024806,0,0,0.256138989996783,0,0,0.159112979549374
Gpr20,0.748011573111627,11.9046869934811,0,1.10993562331939,1.47116310203976,0,1.43201681594437
Gpr21,0,0,0,0,0,0,0
Gpr22,0.083112397012403,0,0,0.341518653329044,0,0,0.397782448873435
Gpr25,0,0,0,0,0,0,0
Gpr26,0,0,0,0,0,0,0
Gpr27,0.498674382074418,0,0,0.085379663332261,2.94232620407952,0,0.079556489774687
Gpr3,0,0,0,0,0,0,0
Gpr31b,0,0,0,0,0,0,0
Gpr33,0,0,0,0,0,0,0
Gpr34,0.83112397012403,0,0,1.02455595998713,0,0,1.11379085684562
Gpr35,5.81786779086821,11.9046869934811,10.5464368904418,4.86664080993887,4.41348930611929,0,8.98988334453963
Gpr37,0,0,0,0,0,0,0.238669469324061
Gpr37l1,0.083112397012403,0,0,0.256138989996783,1.47116310203976,0,0.079556489774687
Gpr39,6.56587936397984,0,0,5.12277979993566,5.88465240815905,0,4.77338938648122
Gpr4,0.166224794024806,0,0,0.426898316661305,1.47116310203976,0,0.397782448873435
Gpr45,0,0,0,0,0,0,0
Gpr50,0,0,0,0,0,0,0
Gpr52,0.332449588049612,0,0,0.341518653329044,1.47116310203976,0,0.079556489774687
Gpr55,3.24138348348372,7.93645799565406,5.27321844522088,4.26898316661305,4.41348930611929,0,4.2960504478331
Gpr6,0,0,0,0,0,0,0.079556489774687
Gpr61,0,0,0,0,0,0,0
Gpr62,0,0,0,0,0,0,0
Gpr63,0.249337191037209,0,0,0,0,0,0
Gpr65,2.8258214984217,0,0,3.67132552328722,0,0,3.34137257053685
Gpr68,0.664899176099224,0,0,0.085379663332261,0,0,0.238669469324061
Gpr75,0,0,0,0,0,0,0
Gpr82,0.083112397012403,0,5.27321844522088,0.341518653329044,0,0,0.079556489774687
Gpr83,0.249337191037209,0,0,0,0,0,0.159112979549374
Gpr84,0,0,0,0,0,0,0
Gpr85,0,0,0,0.256138989996783,0,0,0
Gpr87,0,0,0,0,0,0,0
Gpr88,0.166224794024806,0,0,0,0,0,0
Gpr89,33.411183598986,186.50676289787,63.2786213426505,51.1424183360243,32.3655882448748,44.3226170229931,38.5848975407232
Gprasp1,3.90628265958294,7.93645799565406,26.3660922261044,4.78126114660661,2.94232620407952,0,7.08052758994714
Gprasp2,0.664899176099224,0,0,0.597657643325827,0,0,0.954677877296244
Gprc5a,4.40495704165736,15.8729159913081,21.0928737808835,36.969394222869,8.82697861223857,0,4.53471991715716
Gprc5b,0.415561985062015,0,0,0.426898316661305,0,0,0.238669469324061
Gprc5c,0.166224794024806,0,5.27321844522088,0.426898316661305,0,0,0.159112979549374
Gprc5d,0,0,0,0.085379663332261,0,0,0
Gprc6a,0,0,0,0,0,0,0
Gprin1,0,0,0,0.085379663332261,0,0,0
Gprin2,0.083112397012403,0,0,0,0,0,0.318225959098748
Gprin3,35.9876679063705,39.6822899782703,5.27321844522088,43.0313503194595,11.7693048163181,44.3226170229931,40.7329227646397
Gps1,12.8824215369225,31.7458319826162,47.4589660069879,8.79410532322288,27.9520989387555,0,15.513515506064
Gps2,29.7542381304403,87.3010379521947,31.6393106713253,37.9085705195239,58.8465240815905,0,32.2999348485229
Gpsm1,0.166224794024806,0,5.27321844522088,0.426898316661305,0,0,0.556895428422809
Gpsm2,8.3112397012403,0,0,3.58594585995496,4.41348930611929,0,8.67165738544088
Gpsm3,0.83112397012403,0,0,0.939176296654871,1.47116310203976,0,0.716008407972183
Gpt,34.5747571571597,43.6505189760973,63.2786213426505,49.6055843960436,23.5386096326362,44.3226170229931,43.0400609681056
Gpt2,0.997348764148836,0,0,1.28069494998391,1.47116310203976,0,1.03423436707093
Gpx1,143.119547655358,59.5234349674054,158.196553356626,165.124268884593,245.68423804064,0,162.374795630136
Gpx2,139.961276568887,226.189052876141,279.480577596707,76.9270766623671,105.923743346863,0,136.359823473813
Gpx2-ps1,0.498674382074418,0,0,0.426898316661305,0,0,0.318225959098748
Gpx3,15.2095686532698,51.5869769717514,179.28942713751,57.9727914026052,52.9618716734314,0,20.7642438311933
Gpx4,64.9938944636992,119.046869934811,100.191150459197,83.9282090556125,42.6637299591531,0,50.2001450478275
Gpx5,0,0,0,0,0,0,0
Gpx6,0,0,0,0,0,0,0
Gpx7,0.498674382074418,0,0,0,0,0,0.318225959098748
Gpx8,0.748011573111627,0,0,0.939176296654871,1.47116310203976,0,0.875121387521557
Gramd1a,2.24403471933488,0,0,2.90290855329687,2.94232620407952,0,2.06846873414186
Gramd1b,20.3625372680387,35.7140609804433,21.0928737808835,44.824323249437,32.3655882448748,44.3226170229931,30.4701355837051
Gramd1c,4.48806943866976,0,0,6.57423407658409,1.47116310203976,44.3226170229931,4.69383289670653
Gramd2,2.07780992531008,0,10.5464368904418,0.597657643325827,1.47116310203976,0,2.30713820346592
Gramd3,46.2104927388961,87.3010379521947,116.010805794859,21.7718141497265,44.1348930611929,44.3226170229931,34.6070730519888
Gramd4,2.6595967043969,3.96822899782703,5.27321844522088,2.64676956330009,2.94232620407952,0,4.37560693760778
Grap,0.748011573111627,0,0,1.19531528665165,1.47116310203976,0,0.875121387521557
Grap2,0.581786779086821,0,0,1.19531528665165,1.47116310203976,0,0.79556489774687
Grasp,0.498674382074418,3.96822899782703,5.27321844522088,3.58594585995496,0,0,1.03423436707093
Grb10,1.82847273427287,0,0,1.19531528665165,0,0,1.27290383639499
Grb14,0.415561985062015,0,0,0.170759326664522,0,0,0.318225959098748
Grb2,53.1919340879379,43.6505189760973,79.0982766783132,60.2780423125762,79.4428075101472,0,63.5656353299749
Grb7,35.4058811272837,15.8729159913081,52.7321844522088,36.7986348962045,58.8465240815905,0,22.355373626687
Grcc10,12.6330843458853,15.8729159913081,10.5464368904418,14.6853020931489,20.5962834285567,0,9.70589175251181
Greb1,2.6595967043969,3.96822899782703,15.8196553356626,4.69588148327435,2.94232620407952,0,2.62536416256467
Greb1l,0,0,0,0,0,0,0
Grem1,1.32979835219845,0,0,0.85379663332261,0,0,1.8297992648178
Grem2,0.83112397012403,0,0,0.939176296654871,2.94232620407952,0,0.397782448873435
Grhl1,0.332449588049612,0,0,0.085379663332261,0,0,0.477338938648122
Grhl2,2.57648430738449,7.93645799565406,0,1.963732256642,0,0,1.98891224436717
Grhl3,0,0,0,0,0,0,0
Grhpr,5.31919340879379,3.96822899782703,5.27321844522088,7.17189171990992,5.88465240815905,0,5.56895428422809
Gria1,0,0,0,0.085379663332261,0,0,0.079556489774687
Gria2,0.083112397012403,0,0,0.085379663332261,0,0,0.079556489774687
Gria3,0.498674382074418,0,0,0.683037306658088,0,0,1.11379085684562
Gria4,0.415561985062015,0,0,0.256138989996783,0,0,0.159112979549374
Grid1,0,0,0,0,0,0,0
Grid2,0.166224794024806,0,0,0,0,0,0
Grid2ip,0,0,0,0,0,0,0
Grifin,0,0,0,0,0,0,0
Grik1,0,0,0,0,0,0,0
Grik2,0.083112397012403,0,0,0,0,0,0
Grik3,0,0,0,0,0,0,0.079556489774687
Grik4,0.166224794024806,0,0,0,0,0,0
Grik5,0,0,0,0.085379663332261,0,0,0
Grin1,0.083112397012403,0,0,0.256138989996783,0,0,0
Grin1os,0,0,0,0.085379663332261,0,0,0.079556489774687
Grin2a,0,0,0,0,0,0,0
Grin2b,0,0,0,0,0,0,0
Grin2c,0,0,0,0,0,0,0.318225959098748
Grin2d,0.498674382074418,11.9046869934811,0,0.085379663332261,0,0,0.238669469324061
Grin3a,0.166224794024806,0,0,0,0,0,0
Grin3b,0,0,0,0,0,0,0.079556489774687
Grina,42.8859968584,99.2057249456758,42.185747561767,26.3823159696686,44.1348930611929,0,26.8105370540695
Grip1,0.664899176099224,0,0,0.170759326664522,1.47116310203976,0,0.556895428422809
Grip1os1,0,0,0,0,0,0,0
Grip1os2,0,0,0,0,0,0,0
Grip2,0.083112397012403,0,0,0,0,0,0
Gripap1,12.3006347578356,43.6505189760973,58.0054028974297,14.9414410831457,38.2502406530338,0,14.6383941185424
Grk1,0,0,0,0,0,0,0
Grk2,12.7993091399101,3.96822899782703,5.27321844522088,13.2338478165004,11.7693048163181,0,13.4450467719221
Grk3,2.41025951335969,0,10.5464368904418,1.5368339399807,5.88465240815905,0,2.30713820346592
Grk4,0.498674382074418,0,0,0.597657643325827,0,0,0.477338938648122
Grk5,4.40495704165736,7.93645799565406,5.27321844522088,4.35436282994531,0,0,3.42092906031154
Grk6,9.05925127435193,23.8093739869622,58.0054028974297,7.68416969990349,8.82697861223857,0,10.5014566502587
Grm1,0.166224794024806,0,0,0,0,0,0
Grm2,0,0,0,0,0,0,0
Grm3,0,0,0,0,0,0,0
Grm4,0.581786779086821,0,0,0.512277979993566,2.94232620407952,0,0.556895428422809
Grm5,0,0,0,0,0,0,0
Grm6,0,0,0,0,0,0,0
Grm7,0.083112397012403,0,0,0,0,0,0
Grm8,0,0,0,0,0,0,0.079556489774687
Grn,31.9982728497752,43.6505189760973,63.2786213426505,28.0899092363139,51.4907085713917,0,32.2999348485229
Grp,0.166224794024806,0,0,0.341518653329044,0,0,0.079556489774687
Grpel1,16.6224794024806,3.96822899782703,21.0928737808835,11.0993562331939,7.35581551019881,0,16.6273063629096
Grpel2,5.6516429968434,11.9046869934811,10.5464368904418,4.01284417661627,2.94232620407952,0,4.85294587625591
Grpr,0,0,0,0,0,0,0
Grrp1,0.997348764148836,0,0,0.939176296654871,0,0,1.59112979549374
Grsf1,9.89037524447596,7.93645799565406,10.5464368904418,12.7215698365069,10.2981417142783,0,9.54677877296244
Grtp1,26.595967043969,35.7140609804433,10.5464368904418,27.8337702463171,36.7790775509941,0,26.8105370540695
Grwd1,3.65694546854573,0,0,2.13449158330652,1.47116310203976,0,4.05738097850903
Grxcr1,0,0,0,0,0,0,0
Grxcr2,0,0,0,0,0,0,0
Gsap,0.664899176099224,0,0,0.085379663332261,0,0,0.318225959098748
Gsc,0,0,0,0,0,0,0
Gsc2,0,0,0,0,0,0,0
Gsdma,0.166224794024806,0,0,0.256138989996783,0,0,0.159112979549374
Gsdma2,0.166224794024806,0,0,0.170759326664522,0,0,0
Gsdma3,0,0,0,0,0,0,0
Gsdmc,0,0,0,0,0,0,0.556895428422809
Gsdmc2,0.332449588049612,0,0,0.170759326664522,0,0,0.556895428422809
Gsdmc3,0,0,0,0,0,0,0
Gsdmc4,0.249337191037209,0,0,0.170759326664522,0,0,0.397782448873435
Gsdmcl-ps,0,0,0,0,0,0,0
Gsdmcl1,0,0,0,0,0,0,0
Gsdmcl2,0,0,0,0,0,0,0
Gsdmd,67.4872663740713,71.4281219608865,94.9179320139758,50.6301403560308,122.1065374693,88.6452340459861,56.4055512502531
Gsdme,1.99469752829767,0,0,2.56138989996783,0,0,1.8297992648178
Gse1,10.1397124355132,7.93645799565406,0,6.14733575992279,22.0674465305964,0,10.3423436707093
Gsg1,0.083112397012403,0,0,0.170759326664522,0,0,0.397782448873435
Gsg1l,0,0,0,0.085379663332261,0,0,0
Gsg1l2,0,0,0,0,0,0,0
Gsk3a,19.4483009009023,23.8093739869622,5.27321844522088,18.3566276164361,36.7790775509941,0,18.5366621175021
Gsk3b,64.4952200816247,206.347907887006,26.3660922261044,60.2780423125762,26.4809358367157,0,59.2695848821418
Gskip,11.3863983906992,19.8411449891352,0,14.9414410831457,8.82697861223857,0,15.5930719958386
Gsn,20.3625372680387,7.93645799565406,10.5464368904418,31.8466144229333,17.6539572244771,0,25.5376332176745
Gspt1,25.0168315007333,47.6187479739244,0,17.9297292997748,16.1827941224374,0,24.7420683199276
Gspt2,1.08046116116124,0,0,0.085379663332261,0,0,0.318225959098748
Gsr,20.5287620620635,7.93645799565406,5.27321844522088,26.2969363063364,16.1827941224374,0,28.8790057882114
Gss,22.7727967813984,11.9046869934811,79.0982766783132,24.2478243863621,22.0674465305964,0,20.9233568107427
Gssos2,0.748011573111627,0,5.27321844522088,0.256138989996783,0,0,0.318225959098748
Gsta1,25.3492810887829,3.96822899782703,0,92.9784533688322,14.7116310203976,44.3226170229931,19.7300094641224
Gsta2,5.90098018788061,0,15.8196553356626,49.8617233860404,1.47116310203976,0,7.00097110017245
Gsta3,0.997348764148836,0,5.27321844522088,9.90404094654227,1.47116310203976,0,1.03423436707093
Gsta4,16.3731422114434,0,94.9179320139758,55.4114015026374,20.5962834285567,88.6452340459861,20.6846873414186
Gstcd,2.41025951335969,0,0,0.85379663332261,4.41348930611929,0,2.06846873414186
Gstk1,12.5499719488729,7.93645799565406,52.7321844522088,28.3460482263106,16.1827941224374,0,10.7401261195827
Gstm1,86.9355672749736,39.6822899782703,880.627480351887,416.90889605143,125.04886367338,0,67.3843468391599
Gstm2,22.1910100023116,55.5552059695784,221.475174699277,69.0721476357991,42.6637299591531,44.3226170229931,18.8548880766008
Gstm3,23.2714711634728,27.7776029847892,126.557242685301,64.7177848058538,26.4809358367157,0,9.30810930363837
Gstm4,5.4854182028186,7.93645799565406,21.0928737808835,7.34265104657444,5.88465240815905,0,2.4662511830153
Gstm5,2.6595967043969,0,5.27321844522088,4.26898316661305,11.7693048163181,0,5.25072832512934
Gstm6,21.1105488411504,23.8093739869622,52.7321844522088,30.0536414929559,16.1827941224374,0,13.7632727310208
Gstm7,4.07250745360775,0,15.8196553356626,5.29353912660018,7.35581551019881,0,3.26181608076217
Gsto1,174.037359343972,43.6505189760973,300.57345137759,335.71283622245,398.685200652776,0,176.69496378958
Gsto2,0,0,0,0.170759326664522,0,0,0
Gstp-ps,12.2175223608232,7.93645799565406,47.4589660069879,11.3554952231907,22.0674465305964,0,4.85294587625591
Gstp1,0.332449588049612,0,0,2.39063057330331,0,0,1.67068628526843
Gstp2,353.8094740818,408.727586776184,1755.98174225855,480.516745233965,788.543422693313,221.613085114965,307.40627648939
Gstp3,1.32979835219845,0,0,0.85379663332261,0,0,0.556895428422809
Gstt1,23.8532579425597,3.96822899782703,58.0054028974297,22.8817497730459,23.5386096326362,0,18.6957750970514
Gstt2,9.39170086240154,3.96822899782703,21.0928737808835,6.40347474991957,13.2404679183579,0,13.0472643230487
Gstt3,25.0168315007333,43.6505189760973,152.923334911405,39.4454044595046,82.3851337142267,0,29.6745706859582
Gstt4,0,0,0,0,0,0,0
Gstz1,12.3837471548481,15.8729159913081,10.5464368904418,10.7578375798649,7.35581551019881,0,10.7401261195827
Gsx1,0,0,0,0,0,0,0
Gsx2,0,0,0,0,0,0,0
Gt(ROSA)26Sor,3.32449588049612,3.96822899782703,5.27321844522088,2.47601023663557,0,0,3.58004203986091
Gtdc1,1.41291074921085,0,0,1.79297292997748,1.47116310203976,0,2.62536416256467
Gtf2a1,8.39435209825271,15.8729159913081,0,7.59879003657123,2.94232620407952,0,10.3423436707093
Gtf2a1l,0,0,0,0,0,0,0
Gtf2a2,15.0433438592449,3.96822899782703,0,11.6116342131875,7.35581551019881,0,16.4681933833602
Gtf2b,5.23608101178139,0,0,6.23271542325505,4.41348930611929,0,5.72806726377746
Gtf2e1,0.83112397012403,0,0,1.02455595998713,0,0,1.51157330571905
Gtf2e2,6.98144134904185,0,10.5464368904418,6.48885441325183,5.88465240815905,0,7.9556489774687
Gtf2f1,18.8665141218155,19.8411449891352,5.27321844522088,19.5519429030878,25.009772734676,0,25.8558591767733
Gtf2f2,8.3112397012403,3.96822899782703,5.27321844522088,11.0139765698617,1.47116310203976,0,9.94456122183587
Gtf2h1,15.5420182413194,3.96822899782703,5.27321844522088,13.3192274798327,1.47116310203976,0,16.4681933833602
Gtf2h2,6.31654217294263,0,0,4.26898316661305,2.94232620407952,0,6.04629322287621
Gtf2h3,2.57648430738449,0,0,0.683037306658088,1.47116310203976,0,1.8297992648178
Gtf2h4,1.24668595518605,0,0,0.597657643325827,0,0,0.477338938648122
Gtf2h5,22.3572347963364,0,10.5464368904418,19.7227022297523,35.3079144489543,0,24.662511830153
Gtf2i,14.2122198891209,11.9046869934811,5.27321844522088,14.3437834398198,19.1251203265169,0,11.8539169764284
Gtf2ird1,16.0406926233938,23.8093739869622,5.27321844522088,7.59879003657123,5.88465240815905,0,15.8317414651627
Gtf2ird2,0.997348764148836,0,0,2.30525090997105,0,0,0.954677877296244
Gtf3a,6.15031737891782,11.9046869934811,0,7.59879003657123,0,0,6.04629322287621
Gtf3c1,5.98409258489302,39.6822899782703,0,6.14733575992279,2.94232620407952,0,7.79653599791932
Gtf3c2,25.3492810887829,15.8729159913081,21.0928737808835,17.5882106464458,17.6539572244771,0,22.9122690551098
Gtf3c3,4.65429423269457,0,5.27321844522088,3.32980686995818,4.41348930611929,0,3.89826799895966
Gtf3c4,3.65694546854573,7.93645799565406,0,2.39063057330331,2.94232620407952,0,5.01205885580528
Gtf3c5,0.748011573111627,0,0,0.683037306658088,2.94232620407952,0,1.27290383639499
Gtf3c6,22.1078976052992,31.7458319826162,15.8196553356626,17.8443496364425,16.1827941224374,0,28.5607798291126
Gtpbp1,18.7002893277907,15.8729159913081,94.9179320139758,26.4676956330009,55.904197877511,0,22.5144866062364
Gtpbp10,1.99469752829767,0,0,1.62221360331296,0,0,2.30713820346592
Gtpbp2,31.8320480557504,27.7776029847892,0,18.2712479531038,29.4232620407952,0,29.8336836655076
Gtpbp3,1.49602314622325,0,0,0.768416969990349,1.47116310203976,0,1.8297992648178
Gtpbp4,38.2317026257054,43.6505189760973,15.8196553356626,30.6512991362817,10.2981417142783,0,41.3693746828372
Gtpbp6,2.7427091014093,7.93645799565406,15.8196553356626,4.26898316661305,4.41348930611929,0,2.22758171369123
Gtpbp8,2.41025951335969,0,0,0.683037306658088,1.47116310203976,0,1.1933473466203
Gtse1,0.83112397012403,0,0,0.170759326664522,4.41348930611929,0,1.75024277504311
Gtsf1,0,0,0,0,0,0,0.079556489774687
Gtsf1l,0,0,0,0,0,0,0
Gtsf2,0,0,0,0,0,0,0
Guca1a,2.07780992531008,0,0,1.02455595998713,1.47116310203976,0,1.27290383639499
Guca1b,0,0,0,0.085379663332261,0,0,0.159112979549374
Guca2a,36.0707803033829,35.7140609804433,42.185747561767,140.876444498231,45.6060561632326,132.967851068979,34.6070730519888
Guca2b,548.043145899785,373.013525795741,864.807825016224,1992.24906419498,850.332272978983,265.935702137958,640.270629706681
Gucd1,16.2069174174186,27.7776029847892,15.8196553356626,11.6116342131875,20.5962834285567,0,17.8206537095299
Gucy1a1,3.07515868945891,7.93645799565406,0,1.87835259330974,2.94232620407952,0,3.26181608076217
Gucy1a2,0.332449588049612,0,0,0.085379663332261,0,0,0.397782448873435
Gucy1b1,2.8258214984217,3.96822899782703,0,3.15904754329366,1.47116310203976,0,2.86403363188873
Gucy1b2,0,0,0,0,0,0,0
Gucy2c,43.301558843462,55.5552059695784,42.185747561767,61.3879779358956,54.4330347754712,0,40.653366274865
Gucy2d,0,0,0,0,0,0,0
Gucy2e,0,0,0,0,0,0,0
Gucy2f,0,0,0,0,0,0,0
Gucy2g,0,0,0,0,0,0,0.159112979549374
Guf1,5.6516429968434,0,0,6.14733575992279,5.88465240815905,0,6.84185812062308
Guk1,73.3051341649395,47.6187479739244,110.737587349638,44.3120452694434,132.404679183579,0,55.5304298627315
Gulo,0.166224794024806,0,0,0.085379663332261,0,0,0.556895428422809
Gulp1,0.498674382074418,7.93645799565406,0,0.512277979993566,0,0,0.238669469324061
Gusb,8.1450149072155,3.96822899782703,26.3660922261044,5.20815946326792,13.2404679183579,0,10.5014566502587
Gvin-ps1,101.314011958119,134.919785926119,10.5464368904418,38.4208484995174,30.894425142835,0,84.1707661816188
Gvin-ps2,1.24668595518605,0,0,0.170759326664522,1.47116310203976,0,0
Gvin-ps3,0.415561985062015,0,0,0,0,0,0
Gvin-ps4,0,0,0,0,0,0,1.1933473466203
Gvin-ps5,2.24403471933488,0,0,0.085379663332261,0,0,1.8297992648178
Gvin-ps6,0.581786779086821,0,0,0.085379663332261,0,0,0.238669469324061
Gvin1,0,7.93645799565406,0,0,1.47116310203976,0,0
Gvin2,8.56057689227751,7.93645799565406,0,3.84208484995174,1.47116310203976,0,12.6494818741752
Gvin3,0.083112397012403,0,0,0,0,0,0
Gxylt1,9.14236367136433,23.8093739869622,31.6393106713253,14.7706817564811,8.82697861223857,0,12.0130299559777
Gxylt2,0.415561985062015,0,0,0.256138989996783,0,0,0.875121387521557
Gyg,3.15827108647131,3.96822899782703,0,2.98828821662913,0,0,3.0231466114381
Gykl1,0,0,0,0,0,0,0
Gypa,0,0,0,0.256138989996783,0,0,0
Gypc,0.748011573111627,0,5.27321844522088,0.426898316661305,1.47116310203976,0,0.318225959098748
Gys1,7.39700333410387,23.8093739869622,5.27321844522088,5.4642984532647,11.7693048163181,0,4.85294587625591
Gys2,0,0,0,0,0,0,0
Gzf1,5.81786779086821,7.93645799565406,0,6.14733575992279,5.88465240815905,0,5.72806726377746
Gzma,48.1220778701814,3.96822899782703,47.4589660069879,25.2723803463492,173.597246040692,0,41.0511487237385
Gzmb,3.24138348348372,0,0,1.87835259330974,8.82697861223857,0,3.10270310121279
Gzmc,0.249337191037209,0,0,0,0,0,0
Gzmd,0,0,0,0,0,0,0
Gzme,0,0,0,0,0,0,0
Gzmf,0,0,0,0,0,0,0
Gzmg,0,0,0,0,0,0,0
Gzmk,0.166224794024806,0,0,0,0,0,0
Gzmm,0.083112397012403,0,0,0,0,0,0
Gzmn,0,0,0,0,0,0,0
H13,20.3625372680387,19.8411449891352,36.9125291165462,21.1741565064007,52.9618716734314,0,23.5487209733073
H19,0,0,0,0,0,0,0.238669469324061
H1f0,52.6932597058635,35.7140609804433,21.0928737808835,33.4688280262463,57.3753609795507,0,45.9836510897691
H1f1,0.332449588049612,0,0,0.170759326664522,0,0,0.079556489774687
H1f10,0.581786779086821,0,0,0.341518653329044,1.47116310203976,0,0.556895428422809
H1f2,1.74536033726046,7.93645799565406,0,1.963732256642,0,0,1.43201681594437
