,IEC_Cont_101,IEC_Cont_102,IEC_Cont_103,IEC_IL10KO_3,IEC_IL10KO_6,IEC_IL10KO_14,IEC_IL10KOZn_19,IEC_IL10KOZn_31
Gm41613,0,0,0,0,0,0,0,0
Gm41615,0,0,0,0,0,0,0,0
Gm41616,0,0,0,0,0,0,0,0
Gm41620,3.0490425618548,1.14318995658273,5.0580170276021,5.56509564809637,0,3.87126430494496,7.98204091573259,0.962011768286997
Gm41622,0,0,0,0,0,0,0,0
Gm41624,0,0,0,0,0,0,0,0
Gm41625,0,0,0,0,0,0,0,0
Gm41626,0,0,0,0,0,0,0,0
Gm41629,0,0,0,0,0,0,0,0
Gm41631,0,0,0,0,0,0,0,0
Gm41635,0,0,0,0,0,0,0,0
Gm41637,0,1.14318995658273,0,0,0,0,0,0
Gm41638,1.5245212809274,1.14318995658273,1.01160340552042,0,0,1.29042143498165,1.14029155939037,3.84804707314799
Gm41640,0,1.14318995658273,0,1.11301912961927,0,3.87126430494496,0,2.88603530486099
Gm41642,0,0,0,0,0,0,0,0
Gm41644,0,0,0,0,0,0,0,0
Gm41645,0,0,0,0,0,0,0,0
Gm41647,0,0,0,0,0,0,0,0
Gm41649,0,0,0,0,0,0,0,0
Gm41653,0,0,0,0,0,0,0,0
Gm41657,0,0,0,0,0,0,0,0
Gm41658,0,0,0,0,0,0,0,0
Gm41659,0,0,0,0,0,0,0,0
Gm4166,0,0,0,0,0,0,0,0
Gm41662,3.0490425618548,1.7147849348741,8.09282724416336,6.67811477771564,2.4755339340579,0,6.84174935634222,11.544141219444
Gm41663,0,0,0,0,0,0,0,0
Gm41664,0,0,0,0,0,0,0,0
Gm41665,0,0,0,0,0,0,0,0
Gm41666,0.7622606404637,1.14318995658273,1.01160340552042,0,0,5.16168573992661,0,0
Gm41667,0,0,0,0,0,0,0,2.88603530486099
Gm41668,0,0,1.01160340552042,0,0,0,0,0
Gm41670,0,0,0,0,0,0,0,0
Gm41672,0,0,0,0,0,0,0,0
Gm41673,0,0,0,0,0,0,0,0
Gm41674,0,0,0,0,0,0,0,0
Gm41675,0,0,0,0,0,0,0,0
Gm41676,0,0,0,0,0,0,0,0.962011768286997
Gm41677,0,0,0,0,0,0,0,0
Gm41680,0,0,0,0,0,0,0,0
Gm41681,0,0,0,0,0,0,0,0
Gm41683,0,0,0,0,0,0,0,0
Gm41684,0,0,0,0,0,0,0,0
Gm41686,0,0,0,0,0,0,0,0
Gm41688,0,0,0,0,0,0,0,0
Gm41690,0,0,0,0,0,0,0,0
Gm41691,0,0,0,0,0,0,0,0
Gm41692,0,0,0,0,0,0,0,0
Gm41693,0,0,0,0,0,0,0,0
Gm41694,0,0,0,0,0,0,0,0
Gm41695,0,0,0,0,0,0,0,0
Gm41696,3.0490425618548,4.00116484803957,11.1276374607246,1.11301912961927,2.4755339340579,18.0659000897431,5.70145779695185,13.468164756018
Gm41698,0,0,0,2.22603825923855,3.71330090108685,0,0,0.962011768286997
Gm41699,0.7622606404637,1.14318995658273,0,0,2.4755339340579,0,0,0
Gm41701,0,0,0,0,0,0,0,0
Gm41702,0.7622606404637,0,0,0,0,0,0,0
Gm41703,0,0,0,0,0,0,0,0
Gm41704,0,0,0,0,0,0,0,0
Gm41707,0,0,0,0,0,0,0,0
Gm41708,0,0,0,0,0,0,0,0
Gm41710,0,0,0,0,0,0,0,0
Gm41713,0,0,1.01160340552042,0,0,0,0,0
Gm41714,0,0,0,0,0,0,0,0
Gm41715,0,0,0,0,0,0,0,0
Gm41716,0,0,0,0,0,0,0,0
Gm41717,0,0,0,0,0,0,0,0
Gm41718,0,0,0,0,0,0,0,0
Gm41720,0,0,0,0,0,0,0,0
Gm41721,0,0,0,0,0,0,0,0
Gm41722,0,0,0,0,0,0,0,0
Gm41723,0,0,0,0,0,0,0,0
Gm41724,0,0,0,0,0,0,0,0
Gm41725,0,0,0,0,0,0,0,0
Gm41726,0,0,0,0,0,0,0,0
Gm41728,0,0,0,0,0,0,0,0
Gm41729,0,0,0,0,0,0,0,0
Gm41730,0,0,0,0,0,0,0,0
Gm41731,0.7622606404637,0.571594978291367,0,0,0,0,0,0
Gm41733,0,0,0,0,0,0,0,0
Gm41734,0,0,0,0,0,0,0,0
Gm41736,0,0,0,0,0,0,0,0
Gm41738,0,0,0,0,0,0,0,0
Gm41741,0,0,0,0,0,0,0,0
Gm41742,0,0,0,0,0,0,0,0
Gm41744,0,0,0,0,0,0,0,0
Gm41745,0,0,0,0,0,0,0,0
Gm41747,0,0,0,0,0,0,0,0
Gm41748,0,0,0,0,0,0,0,0
Gm41750,0,0,0,0,0,0,0,0
Gm41751,0,0,0,0,0,0,0,0
Gm41752,0,0,0,0,0,0,0,0
Gm41753,0,0,0,0,0,1.29042143498165,0,0
Gm41754,0,0,0,0,0,0,0,0
Gm41756,1.5245212809274,1.7147849348741,6.06962043312252,1.11301912961927,0,1.29042143498165,1.14029155939037,0.962011768286997
Gm41757,0,0,0,0,0,0,0,0
Gm41758,0,0,0,0,0,0,0,0
Gm41759,0,0,0,0,0,0,0,0
Gm41762,0,0,0,0,0,0,0,0
Gm41765,0,0,0,0,0,0,0,0
Gm41766,0,0,0,0,0,0,0,0
Gm41767,0,0,0,0,0,0,0,0
Gm41768,0,0,0,0,0,0,0,0
Gm41770,0,0,0,0,0,0,0,0
Gm41772,0,0,0,0,0,0,0,0
Gm41773,0,0,0,0,0,0,0,0
Gm41774,0,0,0,0,0,2.58084286996331,0,0
Gm41776,0,0,0,0,0,0,0,0
Gm41778,0,0,0,0,0,0,0,0
Gm41779,0,0,0,0,0,0,0,0
Gm41784,0,0,0,0,0,0,0,0
Gm41787,0,0,0,0,0,0,0,0
Gm41788,0,0,0,0,0,0,0,0
Gm41790,0,0,0,0,0,0,0,0
Gm41792,0,0,0,0,0,0,0,0
Gm41795,0,0,0,0,0,0,0,0
Gm41796,0,0,0,0,0,0,0,0
Gm41797,0,0,0,0,0,0,0,0
Gm41798,0,0,0,0,0,0,0,0
Gm41800,0,0,0,0,0,0,0,0
Gm41804,2.2867819213911,1.7147849348741,1.01160340552042,0,0,6.45210717490827,2.28058311878074,10.582129451157
Gm41805,0,0,0,0,0,0,0,0
Gm41806,0,0,0,0,0,0,0,0
Gm41810,8.3848670451007,12.0034945441187,7.08122383864294,31.1645356293397,8.66436876920266,14.1946357847982,6.84174935634222,36.5564471949059
Gm41811,0,0,0,0,0,0,0,0
Gm41812,0,0,0,0,0,0,0,0
Gm41813,0,0,0,0,0,0,0,0
Gm41814,0,0,0,0,0,0,0,0
Gm41815,0,0,0,0,0,0,0,0
Gm41816,0,0,0,0,0,0,0,0
Gm41818,0,0,0,0,0,0,0,0
Gm41821,0,0,0,0,0,0,0,0
Gm41823,0,0,0,0,0,0,0,0
Gm41824,0,0,0,0,0,0,0,0
Gm41829,20.5810372925199,22.2922041533633,36.4177225987351,15.5822678146698,19.8042714724632,67.101914619046,30.78787210354,52.9106472557848
Gm41832,0.7622606404637,0,0,0,0,0,0,0
Gm41835,0,0,0,0,0,0,0,0
Gm41836,0,0,0,2.22603825923855,0,0,0,0.962011768286997
Gm41838,0,0,0,0,0,0,0,0
Gm41842,0,0,1.01160340552042,0,1.23776696702895,2.58084286996331,1.14029155939037,3.84804707314799
Gm41844,33.5394681804028,14.8614694355755,32.3713089766534,0,24.755339340579,12.9042143498165,0,14.430176524305
Gm41845,0,0,0,0,0,0,0,0
Gm41846,0,0,0,0,0,0,0,0
Gm41847,0,0.571594978291367,0,0,0,0,0,0
Gm41848,0,0,0,0,0,0,0,0
Gm41849,0,0,0,0,0,0,0,0
Gm41850,0,0,0,0,0,0,0,0
Gm41851,0,0,0,0,0,0,0,0
Gm41853,0,0,0,0,0,0,0,0
Gm41854,0,0,0,0,0,0,0,0
Gm41856,0,0,0,0,0,0,0,0
Gm41857,2.2867819213911,4.00116484803957,5.0580170276021,3.33905738885782,7.42660180217371,2.58084286996331,9.12233247512296,10.582129451157
Gm41858,0,0,0,0,0,0,0,0
Gm41860,0,0,0,0,0,0,0,0
Gm41861,0,0,0,0,0,1.29042143498165,0,0.962011768286997
Gm41862,0,0,0,0,0,0,0,0
Gm41865,0,0,0,0,0,0,0,0
Gm41866,0,0,0,0,0,0,0,0
Gm41867,0,0,0,0,0,0,0,0
Gm41871,0,0,0,0,0,0,0,0
Gm41874,0,0,0,0,0,0,0,0
Gm41876,0,0,0,0,0,0,0,0
Gm41877,0,0,0,0,0,0,0,0
Gm41878,0,0,0,0,0,0,0,0
Gm41879,0,0,0,0,0,0,0,0
Gm41880,0,0,0,0,0,0,0,0
Gm41881,1.5245212809274,0,2.02320681104084,0,0,0,0,0
Gm41882,0,0,0,0,0,0,0,0
Gm41884,4.5735638427822,2.28637991316547,6.06962043312252,3.33905738885782,0,3.87126430494496,7.98204091573259,9.62011768286997
Gm41890,0,0,0,0,0,0,0,0
Gm41891,0,0,0,0,0,0,0,0
Gm41892,0,0,0,0,0,0,0,0
Gm41894,0,0,0,0,0,0,0,0
Gm41896,0,0,0,0,0,0,0,0
Gm41897,0,0,0,0,0,0,0,0
Gm41898,0,0,0,0,0,0,0,0
Gm41901,0,0,0,0,0,0,0,0
Gm41902,0,0,0,0,0,0,0,0
Gm41905,0,0,0,0,0,3.87126430494496,0,0
Gm41907,0.7622606404637,0,0,0,0,0,0,0
Gm41908,0,0,0,0,0,0,0,0
Gm41909,0,0,0,0,0,0,0,0
Gm41910,0,0,1.01160340552042,0,0,0,4.56116623756148,0.962011768286997
Gm41911,0,0,0,0,0,0,0,0
Gm41912,0,0,0,0,0,0,0,0
Gm41913,0,0,0,0,0,0,0,0
Gm41914,0,0,0,0,0,0,0,0
Gm41915,0,0,0,0,0,0,0,0
Gm41917,0,0,0,0,0,0,0,0
Gm41918,0,1.14318995658273,0,0,0,0,0,0
Gm41920,16.7697340902014,15.4330644138669,24.2784817324901,13.3562295554313,8.66436876920266,15.4850572197798,37.6296214598822,52.9106472557848
Gm41923,0,0,0,0,0,0,0,0
Gm41924,0,0,0,0,0,0,0,0
Gm41925,0,2.28637991316547,0,0,0,0,0,0
Gm41926,0,0,0,0,0,0,0,0
Gm41927,0,0,0,0,0,0,0,0
Gm41928,0,0,0,0,0,0,0,0
Gm41929,0,0,0,0,0,0,0,0
Gm41930,0,0,0,0,0,0,0,0
Gm41932,0,0,0,0,0,0,0,0
Gm41934,0,0,0,0,0,0,0,0
Gm41935,0,0,0,0,0,0,0,0
Gm41936,0,0,0,0,0,0,0,0
Gm41937,0,0,0,1.11301912961927,0,0,0,0
Gm41938,0,0,0,0,0,0,0,0
Gm41939,0,0,0,0,0,0,0,0
Gm41940,0,0,0,0,0,0,0,0
Gm41941,0,0,0,0,0,0,0,0
Gm41943,0,0,0,0,0,0,0,0
Gm41945,0,0,0,0,0,0,0,0
Gm41947,0,0,0,0,0,0,0,0
Gm41949,153.976649373667,135.468009855054,151.740510828063,54.5379373513444,121.301162768837,188.401529507321,215.51510472478,278.021401034942
Gm41950,0,0,0,0,0,0,0,0
Gm41951,0,0,0,0,0,0,0,0
Gm41952,0,0,0,0,0,0,0,0
Gm41953,0,0,0,0,0,0,0,0
Gm41954,0,0,0,0,0,0,0,0
Gm41955,0,0,0,0,0,0,0,0
Gm41956,0,0,0,0,0,0,0,0
Gm41958,3.8113032023185,1.14318995658273,3.03481021656126,1.11301912961927,0,7.74252860988992,2.28058311878074,7.69609414629598
Gm41959,0,0,0,0,0,0,0,0
Gm41960,0,0,0,1.11301912961927,0,0,0,0
Gm41963,0,0,0,0,0,0,0,0
Gm41964,0,0,0,0,0,0,0,0
Gm41965,0,0,0,0,0,0,0,0
Gm41966,0,0,0,0,0,0,0,0
Gm41967,0,0,0,0,0,0,0,0
Gm41969,0,0,0,0,0,0,0,0
Gm41970,0,0,0,0,0,0,0,0
Gm41974,0,1.14318995658273,0,0,0,0,0,0
Gm41976,0,0,0,0,0,0,0,0
Gm41977,2.2867819213911,0,0,0,1.23776696702895,0,0,0.962011768286997
Gm41979,0,0,0,3.33905738885782,0,2.58084286996331,2.28058311878074,0
Gm41980,0,0,0,0,0,1.29042143498165,0,0
Gm41981,0,0,0,0,0,0,0,0
Gm41987,0,0,0,0,0,0,0,0
Gm41988,0,0,0,0,0,0,0,0
Gm41989,0,0,0,0,0,0,0,0
Gm4199,0,0,1.01160340552042,0,0,6.45210717490827,2.28058311878074,0
Gm41991,0,0,0,0,0,0,0,0
Gm41993,0,0,0,0,0,0,0,0
Gm41996,0,0,0,0,0,0,0,0
Gm41997,0,0,0,0,0,0,0,0
Gm41998,0,0,0,0,0,0,0,0
Gm41999,0,0,0,0,0,0,0,0
Gm42000,0,0,0,0,0,0,0,0
Gm42004,0,0,0,0,0,0,0,0
Gm42005,1.5245212809274,0,1.01160340552042,1.11301912961927,0,2.58084286996331,0,0
Gm42007,0,0,0,0,0,0,0,0
Gm42008,0,0,0,0,0,0,0,0
Gm42009,0,0,0,0,0,0,0,0
Gm42010,0,0,0,0,0,0,0,0
Gm42011,0,0,0,0,0,0,0,0
Gm42012,3.0490425618548,2.85797489145684,1.01160340552042,1.11301912961927,4.95106786811581,5.16168573992661,0,7.69609414629598
Gm42013,0,0,0,0,0,0,0,0
Gm42015,0,0,0,0,0,0,0,0
Gm42016,0,0,0,0,0,0,0,0
Gm42017,0,0,0,0,0,0,0,0
Gm42018,0,0,0,0,0,0,0,0
Gm42019,0,0,0,0,0,0,0,0
Gm42020,3.8113032023185,0,0,5.56509564809637,1.23776696702895,0,0,1.92402353657399
Gm42023,0,0,0,0,0,0,2.28058311878074,0.962011768286997
Gm42027,0.7622606404637,2.28637991316547,2.02320681104084,0,0,6.45210717490827,0,8.65810591458298
Gm42029,0,0,0,0,0,0,0,0.962011768286997
Gm4203,0,0,0,0,0,0,0,0
Gm42030,0,0,0,0,0,0,0,0
Gm42031,0,0,0,0,0,0,0,0
Gm42032,0,0,0,0,0,0,0,0
Gm42034,0,0,0,0,0,0,0,0
Gm42037,0,0,0,0,0,0,0,0
Gm42040,0,0,0,0,0,0,0,0
Gm42041,0,0,0,0,0,0,0,0
Gm42043,0,0,0,0,0,0,0,0
Gm42045,0,0,0,0,0,0,0,0
Gm42046,0,0,0,0,0,0,0,0
Gm42054,0,0,0,0,0,0,0,0
Gm42056,0.7622606404637,0,2.02320681104084,0,0,0,0,1.92402353657399
Gm42059,0.7622606404637,0,2.02320681104084,0,0,0,0,0
Gm42060,0,0,0,0,0,0,0,0
Gm42064,0,0,0,0,0,0,0,0
Gm42067,8.3848670451007,1.7147849348741,5.0580170276021,1.11301912961927,4.95106786811581,2.58084286996331,5.70145779695185,6.73408237800898
Gm42071,0,0,0,0,0,0,0,0
Gm42072,0,0,0,0,0,0,0,0
Gm42074,0,0,0,0,0,0,0,0
Gm42075,0,0,0,0,0,0,0,0
Gm4208,0,0.571594978291367,0,0,0,3.87126430494496,0,0
Gm42080,0,0,0,0,0,0,0,0
Gm42081,4.5735638427822,2.85797489145684,3.03481021656126,11.1301912961927,6.18883483514476,0,1.14029155939037,5.77207060972198
Gm42084,4.5735638427822,4.00116484803957,2.02320681104084,0,0,3.87126430494496,1.14029155939037,3.84804707314799
Gm42085,0,0,0,0,0,0,0,0
Gm42088,0,0,0,0,0,0,0,0
Gm42089,0.7622606404637,0,0,0,0,0,0,0
Gm42090,0,0,4.04641362208168,0,0,3.87126430494496,10.2626240345133,10.582129451157
Gm42092,0,0,0,0,0,0,0,0
Gm42093,0,0,0,0,0,0,0,0
Gm42094,0,0,0,0,0,0,0,0
Gm42096,0,0,0,0,0,0,0,0
Gm42098,0,0,0,0,0,0,0,0
Gm42100,0,0,0,0,0,0,0,0
Gm42101,0,0,0,0,0,0,0,0
Gm42107,0,0,0,0,0,0,0,0
Gm42109,0,0,0,0,0,0,0,0
Gm4211,0,0,0,0,0,0,0,0
Gm42110,0,0,0,0,0,0,0,0
Gm42111,27.4413830566932,26.2933690014029,34.3945157876943,7.79113390733492,6.18883483514476,32.2605358745413,17.1043733908555,43.2905295729149
Gm42112,0,0,0,0,0,0,0,0
Gm42113,2.2867819213911,0.571594978291367,1.01160340552042,0,13.6154366373185,0,0,0
Gm42114,0,0,0,0,0,1.29042143498165,0,0.962011768286997
Gm42116,0,0,0,0,0,0,0,0
Gm42118,0,0,0,0,0,0,0,0
Gm42121,0,0,0,0,0,0,0,0
Gm42122,0,0,0,0,0,0,0,0
Gm42123,0,0,0,0,0,0,0,0
Gm42125,0,0,0,0,0,0,0,0
Gm42126,0,0,0,0,0,0,0,0
Gm42127,0,0,1.01160340552042,0,0,2.58084286996331,2.28058311878074,0
Gm42128,0,0,0,0,0,0,0,0
Gm42129,0,0,0,0,0,0,0,0
Gm42131,0,0,0,0,0,0,0,0
Gm42132,0,0,0,0,0,0,0,0
Gm42134,0,0,0,0,0,0,0,0
Gm42135,0,0,0,0,0,0,0,0
Gm42136,0,0,0,0,0,0,0,0
Gm42138,0,0,0,0,0,0,0,0
Gm42139,0,0,0,1.11301912961927,0,1.29042143498165,0,0
Gm42141,0,0,0,0,0,0,0,0
Gm42144,0,0,0,0,0,0,0,0
Gm42146,0,0,0,0,0,0,0,0
Gm42147,0,0,0,0,0,0,2.28058311878074,0
Gm42149,0,0.571594978291367,0,1.11301912961927,0,0,0,0
Gm42150,0,0,0,0,0,0,0,0
Gm42151,3.8113032023185,2.85797489145684,7.08122383864294,2.22603825923855,0,1.29042143498165,1.14029155939037,2.88603530486099
Gm42154,0,0,0,0,0,0,0,0
Gm42155,0,0,0,0,0,0,0,0
Gm42156,0,0,0,0,0,0,0,0
Gm42161,0,0,0,0,0,0,0,0
Gm42163,0,0,0,0,0,0,0,0
Gm42168,0,0,0,0,0,0,0,0
Gm42169,0,0,0,0,0,0,0,0
Gm42170,0,0,0,0,0,0,0,0
Gm42171,0,0,0,0,0,0,0,0
Gm42173,0,0,0,0,0,0,0,0
Gm42177,0,0,0,0,0,0,0,0
Gm42181,0,0,0,0,0,0,0,0
Gm42182,0,0,0,0,0,0,0,0
Gm42184,0,0,0,0,0,0,0,0
Gm42185,0,0,0,0,0,0,0,0
Gm42186,0,0,0,0,0,0,0,0
Gm42187,0,0,0,0,0,0,0,0
Gm42188,0,0,0,0,0,0,0,0
Gm42189,0,0,0,0,0,0,0,0
Gm42190,0,0,0,0,0,0,0,0
Gm42191,0,0,0,0,0,0,0,0
Gm42192,0,0,0,0,0,0,0,0
Gm42194,0,0,0,0,0,0,0,0
Gm42195,0,0,0,0,0,0,0,0
Gm42196,0,0,0,0,0,0,0,0
Gm42197,0,0,0,0,0,0,0,0
Gm42198,0,0,0,0,0,0,0,0
Gm42199,0,0,0,0,2.4755339340579,0,0,1.92402353657399
Gm42201,0,0,0,0,0,0,0,0
Gm42203,0,0,0,0,0,0,0,0
Gm42204,0,0,0,0,0,0,0,0
Gm42208,0,0,0,0,0,0,0,0
Gm42209,0,0,0,0,0,0,0,0
Gm4221,0,0,0,0,0,0,0,0
Gm42210,0,0,0,0,0,0,0,0
Gm42211,0,0,0,0,0,0,0,0
Gm42213,0,0,0,0,0,0,0,0
Gm42214,0,0,0,0,0,0,0,0
Gm42215,0,0,0,0,0,0,0,0
Gm42216,0,0,0,0,0,0,0,0
Gm42217,0,0,0,0,0,0,0,0
Gm42218,0,0,0,0,0,0,0,0
Gm42219,0,0,1.01160340552042,0,0,0,0,0
Gm42221,0,0,0,0,0,0,0,0
Gm42222,0,0,0,0,0,0,0,0
Gm42223,0,0,0,0,0,0,0,0
Gm42225,0,0,0,0,0,0,0,0
Gm42226,0,0,0,0,0,0,0,0
Gm42228,0,0,0,0,0,0,0,0
Gm42231,0,0,0,0,0,0,0,0
Gm42232,0,0,0,0,0,0,0,0
Gm42234,0,0,0,0,0,0,0,0
Gm42235,0,0,0,0,0,0,0,0
Gm42237,0,0,0,0,0,0,0,0
Gm4224,0,0,0,0,0,0,0,0
Gm42242,0,0,0,0,0,0,0,0
Gm42243,0,0,0,0,0,0,0,0
Gm42245,190.565160115925,145.185124486007,232.668783269697,94.6066260176383,144.818735142387,172.916472287542,160.781109874042,187.592294815964
Gm42247,0,0,0,0,0,0,0,0
Gm42250,1.5245212809274,1.14318995658273,2.02320681104084,2.22603825923855,7.42660180217371,0,0,3.84804707314799
Gm42252,0,0,0,0,0,0,0,0
Gm42253,0.7622606404637,0.571594978291367,0,0,0,0,0,0
Gm42255,0,0,0,0,0,0,0,0
Gm42257,0,0,0,0,0,0,0,0
Gm42258,0,0,0,0,0,0,0,0
Gm42260,0,0,0,0,0,0,0,0
Gm42262,0,0,0,0,0,0,0,0
Gm42263,0,0,0,0,0,0,0,0
Gm42264,0,0,0,0,0,0,0,0
Gm42266,0.7622606404637,0,0,0,0,0,0,0
Gm42269,0,0,0,0,0,0,0,0
Gm42270,0,0,0,0,0,0,0,0
Gm42271,0,0,0,0,0,0,0,0
Gm42273,0,0,0,0,0,0,0,0
Gm42274,0,0,1.01160340552042,0,0,0,0,0
Gm42279,0,0,0,0,0,0,0,0
Gm42281,0,0,0,0,0,0,0,0
Gm42282,0,0,0,0,0,0,0,0
Gm42283,0,0,0,0,0,0,0,0
Gm42284,0,0,0,0,0,0,0,0
Gm42287,0,0,0,0,0,0,0,0
Gm42288,0,0,0,0,0,0,0,0
Gm42289,0,0,0,0,0,0,0,0
Gm42290,0,0,0,0,0,0,0,0
Gm42291,0,0,0,0,0,0,0,0
Gm42292,0,0,0,0,0,0,0,0
Gm42293,0,0,0,0,0,0,0,0
Gm42294,0,0,0,0,0,0,0,0
Gm42296,0,0,0,0,0,0,0,0
Gm42297,0,0,0,0,0,0,0,0
Gm42298,0,0,0,0,0,0,0,0
Gm42299,0,0,0,0,0,0,0,0
Gm42300,0,0,0,0,0,0,0,0
Gm42302,0,0,0,0,0,0,0,0
Gm42303,0,0,0,0,0,0,0,0
Gm42304,0,0,0,0,0,0,0,0
Gm42305,0,0,0,0,0,0,0,0
Gm42306,0,0,0,0,0,0,0,0
Gm42307,0,0,0,0,0,0,0,0.962011768286997
Gm42308,0,0,0,0,0,0,0,0
Gm42309,0,0,0,0,0,0,0,0
Gm42310,0,0,0,0,0,0,0,0
Gm42312,0,0,0,0,0,0,0,0
Gm42315,0,0,0,0,0,0,0,0
Gm42316,0,0,0,0,0,0,0,0
Gm42317,0,0,0,0,0,0,0,0
Gm42318,0,0,0,0,0,0,0,0
Gm42320,0,0,0,0,0,0,0,0
Gm42321,0,0,0,0,0,0,0,0
Gm42322,0,0,0,0,0,0,0,0
Gm42323,0,0,0,0,0,0,0,0
Gm42324,0,0,0,0,0,0,0,0
Gm42325,0,0,0,0,0,0,0,0
Gm42326,0,0,0,0,0,0,0,0
Gm42327,0,0,0,0,0,0,0,0
Gm42329,0,1.14318995658273,1.01160340552042,0,0,3.87126430494496,0,0
Gm42332,0,0,0,0,0,0,0,0
Gm42333,19.8187766520562,29.7229388711511,13.1508442717655,31.1645356293397,11.1399027032606,28.3892715695964,7.98204091573259,44.2525413412019
Gm42334,0,0,0,0,0,0,0,0
Gm42335,0,0,0,0,0,0,0,0
Gm42337,0,0,0,0,0,0,0,0
Gm42338,2.2867819213911,2.85797489145684,1.01160340552042,2.22603825923855,1.23776696702895,1.29042143498165,6.84174935634222,1.92402353657399
Gm42339,1.5245212809274,2.85797489145684,0,0,1.23776696702895,0,0,1.92402353657399
Gm42340,0,0,0,0,0,0,0,0
Gm42341,0,0,0,0,0,0,0,0
Gm42342,0,0,0,0,0,0,0,0
Gm42344,0,0,0,0,0,0,1.14029155939037,1.92402353657399
Gm42346,0,0,0,0,0,0,0,0
Gm42350,0,0,0,0,0,1.29042143498165,0,1.92402353657399
Gm42351,67.0789363608056,63.4470425903417,110.264771201726,11.1301912961927,13.6154366373185,69.6827574890093,61.57574420708,216.452647864574
Gm42352,0,0,0,0,0,0,0,0
Gm42354,0,0,0,0,0,0,0,0
Gm42356,0.7622606404637,0,0,0,0,3.87126430494496,5.70145779695185,1.92402353657399
Gm42357,0,0,0,0,0,0,0,0
Gm42358,0,0,0,0,0,0,0,0
Gm42359,0,0,0,0,0,0,0,0
Gm42360,0,0,0,0,0,0,0,0
Gm42363,2.2867819213911,1.7147849348741,0,0,2.4755339340579,0,0,1.92402353657399
Gm42364,0,0,0,0,1.23776696702895,0,2.28058311878074,0
Gm42365,0,0,0,0,0,0,0,0
Gm42369,0,0,0,0,0,1.29042143498165,1.14029155939037,0
Gm42372,0,0,0,0,0,5.16168573992661,2.28058311878074,0
Gm42373,0,0,0,0,0,0,0,0
Gm42375,0,0,0,0,0,0,0,0
Gm42376,0,0,0,0,0,0,0,0
Gm42377,0,0,0,0,0,0,0,0
Gm42378,0,1.14318995658273,0,0,0,1.29042143498165,0,0
Gm42379,0,0,0,0,0,0,0,0
Gm42395,0,0,0,0,0,0,0,0
Gm42397,0,0,0,0,0,0,0,0
Gm42398,0,0,0,0,0,0,0,0
Gm42400,0,0,0,0,0,0,0,0
Gm42405,0,0,0,0,0,0,0,0
Gm42406,0,0,0,0,0,0,0,0
Gm42407,0.7622606404637,0,0,0,0,0,0,0
Gm42427,7.622606404637,1.14318995658273,0,25.5994399812433,0,7.74252860988992,4.56116623756148,74.0749061580988
Gm42437,0,0,1.01160340552042,0,0,0,0,0
Gm42456,0,0,0,0,0,0,0,0
Gm4251,0,0,0,0,0,0,0,0
Gm42517,0,0,0,0,0,0,0,0
Gm42529,0,0,0,0,0,0,0,0.962011768286997
Gm4258,31.2526862590117,40.0116484803957,42.4873430318576,18.9213252035277,6.18883483514476,25.8084286996331,20.5252480690267,25.0123059754619
Gm4262,2.2867819213911,0.571594978291367,0,7.79113390733492,1.23776696702895,2.58084286996331,2.28058311878074,0.962011768286997
Gm4265,0,0.571594978291367,1.01160340552042,0,0,0,0,3.84804707314799
Gm42722,0,0,0,0,0,0,0,0
Gm4275,0.7622606404637,0,2.02320681104084,0,0,0,2.28058311878074,0
Gm42759,0,0,0,0,0,0,0,0
Gm4278,0,0,0,0,0,0,0,0
Gm42788,0,0.571594978291367,1.01160340552042,0,0,0,0,0
Gm428,0,0,0,0,0,0,0,0
Gm42808,1.5245212809274,1.7147849348741,0,0,0,0,2.28058311878074,0
Gm4285,14.4829521688103,12.5750895224101,9.10443064968378,17.8083060739084,16.0909705713764,20.6467429597065,18.2446649502459,9.62011768286997
Gm42875,0,0,0,0,0,0,0,0
Gm42935,0,0,0,0,0,0,0,0
Gm4297,0,0,0,0,0,0,0,0
Gm43000,0,0,0,0,0,0,0,0
Gm4302,0,0,0,0,0,0,0,0
Gm4303,0,0,0,0,0,0,0,0
Gm4311,0,0,0,0,0,0,0,0
Gm4312,0,0,0,0,0,0,0,0
Gm43131,0,0,0,0,0,0,0,0
Gm43132,0,0,0,0,0,0,0,0
Gm4316,0,0,0,0,0,0,0,0
Gm4319,0,0,0,0,0,0,0,0
Gm43221,0,0,0,0,0,0,0,0
Gm43247,1.5245212809274,0.571594978291367,1.01160340552042,1.11301912961927,0,1.29042143498165,0,0
Gm43305,0,0.571594978291367,2.02320681104084,2.22603825923855,2.4755339340579,0,0,0
Gm43358,0,0,0,0,0,0,0,0
Gm43380,0.7622606404637,4.57275982633094,2.02320681104084,0,0,6.45210717490827,1.14029155939037,3.84804707314799
Gm4340,0,0,0,0,0,0,0,0
Gm43403,0,0,0,0,0,0,0,0
Gm43405,0,0,0,0,0,0,0,0
Gm43464,0,0,0,0,0,0,0,0
Gm4349,0,0,0,0,0,0,0,0
Gm43522,0,0,0,0,0,0,0,0
Gm43549,0,0,0,0,0,0,0,0
Gm43560,42.6865958659672,57.7310928074281,52.6033770870618,14.4692486850506,17.3287375384053,58.0689645741744,46.7519539350052,94.2771532921257
Gm43568,0,0,0,0,0,0,0,0
